frame,speed_multiplier,requested_tiles,missing_tiles
581,0.47883472,12,0
582,0.48044997,11,0
583,0.482068,7,0
584,0.48368892,7,0
585,0.4853125,4,0
586,0.48693883,6,2
587,0.4885681,6,0
588,0.49019998,6,0
589,0.4918347,6,0
590,0.49347216,6,0
591,0.4951125,9,3
592,0.49675554,11,5
593,0.49840134,11,3
594,0.50004995,9,2
595,0.5017014,9,0
596,0.50335556,9,0
597,0.50501245,9,0
598,0.50667214,9,0
599,0.50833476,11,2
600,0.51,13,4
601,0.51166797,10,1
602,0.5133389,10,1
603,0.5150125,7,1
604,0.5166889,5,2
605,0.518368,6,2
606,0.52005005,6,1
607,0.5217347,6,0
608,0.5234222,6,0
609,0.52511245,6,0
610,0.5268056,8,2
611,0.5285014,8,2
612,0.53019994,9,1
613,0.53190136,9,1
614,0.5336056,11,1
615,0.5353125,11,0
616,0.5370222,12,1
617,0.53873473,12,0
618,0.54045,13,1
619,0.542168,13,0
620,0.5438888,13,0
621,0.5456125,13,0
622,0.5473389,16,2
623,0.54906803,16,0
624,0.5507999,16,0
625,0.55253476,16,0
626,0.55427223,16,0
627,0.55601245,16,0
628,0.5577555,16,0
629,0.5595014,17,1
630,0.56125,17,0
631,0.56300133,17,0
632,0.56475556,17,0
633,0.5665125,17,0
634,0.5682722,14,1
635,0.5700347,14,0
636,0.5718,11,1
637,0.57356805,10,2
638,0.57533884,10,1
639,0.57711244,10,0
640,0.5788889,10,0
641,0.58066803,10,0
642,0.58245,10,0
643,0.58423465,10,0
644,0.58602226,10,0
645,0.5878125,10,0
646,0.5896055,10,0
647,0.5914014,10,0
648,0.5932,10,0
649,0.59500134,10,0
650,0.5968055,10,0
651,0.59861255,10,0
652,0.6004222,10,0
653,0.6022347,10,0
654,0.6040499,10,0
655,0.60586804,10,0
656,0.6076889,10,0
657,0.60951245,11,0
658,0.6113388,14,0
659,0.61316806,13,0
660,0.61499995,13,0
661,0.61683464,13,0
662,0.61867225,12,0
663,0.6205125,13,2
664,0.6223555,12,0
665,0.62420136,15,0
666,0.62605,14,0
667,0.6279014,12,0
668,0.62975556,12,0
669,0.6316124,12,0
670,0.6334722,11,0
671,0.63533473,11,0
672,0.63719994,10,0
673,0.63906795,10,0
674,0.6409389,9,0
675,0.6428125,9,2
676,0.64468884,9,2
677,0.64656806,8,0
678,0.64845,7,0
679,0.65033466,7,0
680,0.6522222,7,0
681,0.6541125,6,0
682,0.6560055,5,0
683,0.65790135,7,0
684,0.65979993,9,0
685,0.6617014,9,0
686,0.6636056,9,1
687,0.66551244,9,1
688,0.6674222,10,2
689,0.6693347,11,4
690,0.67125,9,0
691,0.673168,9,0
692,0.67508894,9,0
693,0.67701256,8,0
694,0.67893887,4,0
695,0.68086797,7,4
696,0.68280005,10,8
697,0.6847347,10,4
698,0.6866722,6,1
699,0.6886124,6,2
