case_id,lat,lon,alt,pitch,yaw,roll,rendered,hit,false_positives,false_negatives
8634,22.155388,-66.69564,4.2218275,-30.378666,84.61659,-66.65768,4,4,0,0
8635,68.21593,146.75412,9.242632,68.602936,297.0692,-30.334793,0,0,0,0
8636,-30.59431,161.41971,9.330222,-17.237877,305.60275,65.19853,0,0,0,0
8637,81.45613,-179.2964,4.2942786,-89.008675,132.70496,7.423538,15,13,2,0
8638,47.253876,63.9814,2.621511,29.548256,35.32502,122.84949,0,0,0,0
8639,7.058052,-27.883316,1.6973474,-40.189465,99.345474,172.21982,12,12,0,0
8640,-67.52621,107.02661,5.8012147,-53.230804,97.95125,-2.682434,0,0,0,0
8641,-84.27626,28.477203,1.9816116,49.361984,305.02374,36.534027,11,11,0,0
8642,-18.684021,-26.330261,0.3331909,-84.90458,149.727,-138.1292,6,2,4,0
8643,-9.814728,6.000183,7.1609526,-79.27947,300.67935,-1.0080261,0,0,0,0
8644,72.40982,111.131165,7.6514306,-25.73729,260.01822,-53.174866,6,5,1,0
8645,-65.696686,-86.28845,4.6023784,87.70982,51.767406,-113.46926,10,9,1,0
8646,-65.32437,59.21138,2.1159875,-89.614586,107.705,93.9169,0,0,0,0
8647,3.97229,64.91034,3.5610573,-3.274681,209.90652,157.07208,4,4,0,0
8648,54.465027,-55.41462,2.1818018,75.086075,264.8025,-15.379181,0,0,0,0
8649,-29.69915,85.3891,6.100118,2.5924225,261.4408,162.07852,0,0,0,0
8650,-81.351204,95.29248,7.749164,-38.871044,49.182922,-53.211967,0,0,0,0
8651,18.036629,-102.21317,6.613966,47.647263,59.79089,-101.632614,0,0,0,0
8652,82.87068,-60.20362,4.1645703,44.245026,198.27423,173.9797,0,0,0,0
8653,-25.296215,-68.55017,6.673863,36.227737,258.46918,-111.44247,0,0,0,0
8654,-23.314144,-35.009583,5.840718,25.83583,345.6106,-118.12918,0,0,0,0
8655,-61.57779,57.175385,4.4145236,-78.23793,131.63396,39.523956,0,0,0,0
8656,59.80307,157.52338,4.964388,-23.75634,92.10903,176.09924,0,0,0,0
8657,-25.12286,76.213135,0.18048044,88.64261,359.05765,-141.76483,22,17,5,0
8658,-13.851074,-37.179565,3.2609758,-56.72417,313.94806,95.93521,0,0,0,0
8659,-3.5920792,2.8995361,2.6509585,-43.927723,82.38419,-25.651535,12,12,0,0
8660,-55.026745,-153.8255,7.2844057,-64.32979,358.9225,-131.85394,0,0,0,0
8661,-41.315407,-89.7003,2.162021,-23.928864,309.55038,-31.062134,4,4,0,0
8662,-19.285782,-49.717255,0.20118864,76.18971,193.15004,-64.56869,16,14,2,0
8663,42.94123,-81.76747,0.44472715,2.8306503,274.2464,-161.2699,10,10,0,0
8664,-44.158077,73.60365,5.53737,44.033157,90.004486,-106.19702,5,4,1,0
8665,24.234573,-86.946724,8.498057,15.603096,87.29021,-84.776924,0,0,0,0
8666,-26.60065,-116.090775,0.85712206,31.250107,263.15024,123.286316,12,11,1,0
8667,-41.303192,118.56918,6.8153567,42.31363,66.79116,-91.93751,0,0,0,0
8668,-71.540764,171.4075,1.841717,82.84703,55.553627,-13.68425,16,16,0,0
8669,-54.748665,127.46271,4.6830335,-43.917526,183.97774,-7.9489594,0,0,0,0
8670,-39.78425,-84.18958,9.737653,-44.727547,346.3457,-121.798706,0,0,0,0
8671,-10.239952,-147.40225,7.77029,41.844803,271.56406,107.1655,7,7,0,0
8672,48.929688,-128.2779,7.6426625,52.96843,327.4116,104.04004,0,0,0,0
8673,22.071098,-172.41635,5.7286024,35.25579,291.5309,-149.0433,0,0,0,0
8674,-65.55406,66.722305,3.5983624,87.67598,51.58131,86.44815,9,9,0,0
8675,-11.064262,175.97186,4.0197277,-38.931713,49.195274,-7.292862,0,0,0,0
8676,65.50192,-63.479874,0.9582994,70.181915,84.29744,58.48819,0,0,0,0
8677,-11.736893,178.46063,6.6909723,23.170639,350.4444,-111.2784,0,0,0,0
8678,81.5459,-168.44672,9.000129,9.19458,120.633995,-73.83351,0,0,0,0
8679,-57.318398,97.48233,9.316474,83.4722,129.00871,-71.87456,6,6,0,0
8680,41.283623,-160.59259,9.25069,-42.964027,319.5421,154.87619,9,7,2,0
8681,52.875717,168.54877,3.8232534,31.82402,0.6488119,-131.45425,0,0,0,0
8682,-35.32756,-122.56906,5.4927235,-73.162186,197.19724,-95.83961,0,0,0,0
8683,83.666916,37.729065,9.420778,54.16211,111.13156,-148.94966,0,0,0,0
8684,-72.41872,59.92003,7.921964,-29.071049,91.32274,-34.829453,0,0,0,0
8685,-1.692482,-145.3643,6.352798,31.060905,34.870216,173.71948,0,0,0,0
8686,-69.164505,74.24902,4.423401,35.101776,218.36536,145.19543,7,7,0,0
8687,78.9561,0.29293823,1.6901829,43.884415,291.1036,-46.774475,0,0,0,0
8688,-2.13488,-9.67894,4.435402,-31.55503,355.39697,-86.36492,0,0,0,0
8689,73.803406,119.26346,8.883544,50.72252,94.489456,-66.2047,0,0,0,0
8690,-22.32449,-22.285797,3.3704965,-66.56987,28.617985,53.79541,0,0,0,0
8691,13.817314,15.407593,5.294359,79.299866,86.986626,32.930344,0,0,0,0
8692,-67.641106,94.89758,8.061539,65.93988,260.3374,-85.12213,9,9,0,0
8693,-55.424294,20.650375,4.423363,-10.955048,167.90154,-56.74015,0,0,0,0
8694,-9.134247,-35.106903,6.2020173,79.92491,96.30433,68.53943,0,0,0,0
8695,-58.843964,-23.868546,2.0549603,59.506927,268.9737,39.901657,9,7,2,0
8696,-46.745277,41.757385,5.2492537,-83.622765,305.26602,104.3981,0,0,0,0
8697,-53.44979,15.112869,8.036398,-72.692566,131.375,-67.29429,0,0,0,0
8698,-7.860306,142.259,8.759239,61.307602,92.62763,108.85849,0,0,0,0
8699,36.57367,-52.980507,7.9104576,-81.18475,351.49863,12.755707,4,4,0,0
8700,-69.44702,7.125992,0.6218654,22.414139,120.08841,61.632965,18,15,3,0
8701,56.73732,-108.01257,1.120411,50.730896,212.4113,-87.49673,0,0,0,0
8702,57.9433,-93.76118,0.16529529,-20.870026,13.129494,114.33267,19,18,1,0
8703,-0.94886017,-134.70486,5.00599,-64.230896,147.84534,128.91006,0,0,0,0
8704,28.527107,112.14349,3.598223,45.73726,228.22827,125.504486,2,0,2,0
8705,-20.771866,61.052414,6.3091264,-4.3736954,215.60416,-171.02734,2,2,0,0
8706,78.71242,-43.73999,9.758774,-87.76494,241.67429,156.4877,7,7,0,0
8707,77.25748,74.52217,4.4082036,-71.57918,87.257256,147.00534,11,10,1,0
8708,2.8134308,152.16132,0.63880223,52.648743,231.86174,122.46646,10,10,0,0
8709,6.8155136,72.44998,2.9995747,-37.206795,30.998987,53.055573,0,0,0,0
8710,38.775093,-79.70269,9.652313,-24.531883,196.93349,123.09213,0,0,0,0
8711,-18.516571,170.77655,9.445097,35.854233,294.5466,41.827286,4,4,0,0
8712,38.12607,-21.460693,3.116799,15.902153,259.65176,-172.94872,0,0,0,0
8713,-61.759766,129.10791,3.5044346,-2.8319168,344.9522,-178.51286,0,0,0,0
8714,-33.121017,-127.080246,2.9161913,74.6375,241.37015,54.95392,6,6,0,0
8715,-68.79999,121.31833,9.670867,25.9581,232.20383,31.728424,7,7,0,0
8716,66.59674,172.94238,0.81422293,-87.21158,276.98248,74.91684,13,11,2,0
8717,-38.938015,-168.33856,9.829378,-46.277187,313.49063,110.467865,0,0,0,0
8718,67.34357,-14.162521,7.3869205,77.72566,12.723072,55.21756,0,0,0,0
8719,-71.75783,55.763535,5.455748,9.449532,345.00702,-1.4498291,0,0,0,0
8720,-53.260406,134.1376,1.0429899,59.47174,138.69359,-151.60663,15,13,2,0
8721,-69.84444,-84.12467,1.0754164,-30.386875,118.170944,141.83545,0,0,0,0
8722,11.837631,110.94858,5.100844,42.350067,17.99143,131.1608,0,0,0,0
8723,-24.382683,169.75601,3.20086,40.14746,307.1312,100.044495,7,7,0,0
8724,-6.9589233,57.290848,3.3910172,61.575546,24.31475,134.53036,0,0,0,0
8725,-68.16809,142.56552,1.4662378,2.577011,124.43887,121.73663,0,0,0,0
8726,-58.218502,15.886032,7.3527265,-40.52591,9.918976,-31.508438,0,0,0,0
8727,51.93892,21.139297,1.1780487,41.49608,351.75775,54.795883,0,0,0,0
8728,-13.825233,-34.236084,0.09331685,-18.981544,175.79993,155.6434,3,0,3,0
8729,-76.415794,-179.97888,9.000557,55.583206,242.48877,131.79922,8,8,0,0
8730,-48.62555,-87.935394,5.379351,-86.63196,265.97845,78.14484,0,0,0,0
8731,11.485176,98.62854,5.994733,59.338226,283.18375,-20.356705,0,0,0,0
8732,63.841232,115.411194,2.0280895,-60.89985,297.76178,12.361084,13,12,1,0
8733,-20.541,-121.07373,4.729457,7.729538,210.62286,-147.1963,0,0,0,0
8734,-78.75296,-164.77243,6.66811,-62.179977,9.856055,-4.4204407,0,0,0,0
8735,-80.117516,-97.017685,9.683744,-59.061104,131.43144,-100.39809,0,0,0,0
8736,-77.76717,-108.62335,0.3378182,-44.16261,60.206,19.171844,0,0,0,0
8737,-48.947742,19.781982,2.6587324,-48.608517,81.11067,-159.14464,0,0,0,0
8738,42.738434,38.493774,6.8905997,-71.4031,175.43564,12.575394,6,5,1,1
8739,-24.585846,100.67456,7.418178,60.258606,289.35748,90.285034,0,0,0,0
8740,68.12363,-122.60933,3.6753612,25.549911,343.76578,-27.529114,0,0,0,0
8741,74.13049,-67.17197,0.27623308,-44.379494,188.54836,36.05606,20,16,4,0
8742,-7.201233,-122.09558,7.4612145,-27.844757,73.28321,-38.470245,0,0,0,0
8743,15.953926,110.06641,5.8512254,29.47689,52.262375,92.82602,0,0,0,0
8744,21.58416,-102.43304,1.0750473,68.696335,187.43611,151.10703,0,0,0,0
8745,-29.123184,-89.53511,9.704208,-24.20745,240.71812,-176.32388,0,0,0,0
8746,-10.483528,-129.53012,8.720739,10.602249,199.63135,92.25455,0,0,0,0
8747,-28.475403,120.07803,2.0810282,76.7657,319.9999,1.3001251,6,6,0,0
8748,-70.67866,-129.3006,0.44876826,-60.03984,238.80814,89.429535,0,0,0,0
8749,-42.23789,132.17548,9.476651,89.50644,51.94764,7.826172,0,0,0,0
8750,-11.7293625,84.716736,8.744947,-77.09331,27.863407,81.27316,0,0,0,0
8751,72.48158,-18.639359,3.2405171,50.31288,21.58636,62.64633,0,0,0,0
8752,-21.356724,-122.94112,2.7070732,32.585686,106.8036,162.83502,0,0,0,0
8753,69.041016,61.94719,6.9416428,-21.267624,118.96926,-142.37094,6,5,1,0
8754,78.50833,-96.2655,7.778189,22.359863,142.49808,133.61728,0,0,0,0
8755,-36.678413,9.968231,6.712257,8.595543,302.31012,29.089325,0,0,0,0
8756,-7.950897,157.69028,1.5052624,-41.03609,56.909184,-134.18555,0,0,0,0
8757,25.873116,118.19357,1.2886915,-1.789711,239.27959,25.891708,17,16,1,0
8758,41.146988,-119.277466,8.291986,-9.7135315,75.67367,-142.87633,0,0,0,0
8759,-47.88392,103.52951,0.96828973,56.903595,273.3408,63.06125,15,13,2,0
8760,52.443848,-33.790802,8.614481,-12.5314865,208.91089,-17.500198,0,0,0,0
8761,-18.931007,-143.82352,7.2010827,50.09836,131.99869,-179.72298,0,0,0,0
8762,-63.39832,-72.96301,0.66862965,26.005646,126.13245,-50.768723,12,8,4,0
8763,-24.430008,49.919754,7.034979,-29.886932,163.83878,-45.376297,0,0,0,0
8764,-51.02174,-46.901,4.917812,15.541794,117.128395,9.711029,2,2,0,0
8765,-0.5387039,-137.07236,9.133219,44.8714,261.2296,-13.024277,1,0,1,0
8766,23.437546,-47.262405,4.509769,73.041824,320.70508,-143.7221,0,0,0,0
8767,19.705269,-51.56729,0.58285195,41.709656,355.56458,-108.610504,10,8,2,0
8768,-6.4863358,162.50754,7.03137,39.030563,173.14946,-167.49695,0,0,0,0
8769,-26.099106,164.67075,6.2129664,-31.530704,341.91763,-153.12178,0,0,0,0
8770,7.647072,79.63458,5.570009,1.585701,118.29502,45.29715,5,3,2,0
8771,-43.83056,23.452469,4.641447,-80.937904,259.9881,-99.05537,0,0,0,0
8772,-22.288189,121.54413,9.550398,-42.227867,151.06427,-107.78759,0,0,0,0
8773,-23.122074,-173.25677,7.768994,-84.3045,208.20969,-55.75347,0,0,0,0
8774,2.5524597,66.835526,8.315501,27.205177,296.36282,-111.68469,0,0,0,0
8775,-15.830719,-169.37468,2.9391537,-75.05438,277.89822,125.77011,0,0,0,0
8776,10.749687,-57.923645,2.9203575,-22.569778,295.19986,-152.99567,0,0,0,0
8777,27.767899,-93.9818,9.483122,89.8654,164.31381,127.88611,0,0,0,0
8778,-30.667046,108.79227,4.1075416,-74.19373,179.9105,159.14825,0,0,0,0
8779,-21.970673,95.53162,3.8680582,5.315384,1.5119183,130.66382,0,0,0,0
8780,7.6593857,-84.97301,6.933022,-12.419113,270.3544,44.91951,0,0,0,0
8781,-44.29719,35.826294,0.16766463,48.704758,97.8584,-95.18221,10,9,1,0
8782,18.17723,125.84775,5.0111566,-75.15592,292.96606,62.698196,0,0,0,0
8783,-49.624474,-15.142319,5.0737863,83.329926,219.08382,122.662476,4,3,1,0
8784,38.29297,37.170868,9.847573,76.04851,294.53168,49.421005,0,0,0,0
8785,38.0672,163.37744,9.16777,76.498245,235.75162,-13.550461,0,0,0,0
8786,40.06066,67.2829,3.2287054,30.783722,352.56763,-43.249237,0,0,0,0
8787,-69.0562,-109.932304,8.670347,19.624573,82.01553,123.46329,0,0,0,0
8788,6.912277,-169.56825,3.136697,19.491692,134.1754,-22.558884,0,0,0,0
8789,34.619263,-120.316986,4.388771,2.4877472,302.54083,-12.751541,9,8,1,0
8790,29.147758,146.8635,6.1584697,-47.188736,165.2481,46.271667,5,5,0,0
8791,-58.98633,3.5754852,7.0799804,78.834915,234.46498,-25.653824,3,3,0,1
8792,22.403763,-106.32083,1.8576677,-89.76085,281.9036,-30.071747,9,8,1,0
8793,17.236977,21.977371,0.9485213,-34.479115,321.27194,-164.08742,0,0,0,0
8794,75.81943,-69.11291,7.0782466,-17.20536,186.01924,90.203705,0,0,0,0
8795,63.466797,87.416565,9.497992,-77.62978,25.455856,173.59534,2,2,0,0
8796,-70.881615,147.02536,0.6484528,-60.62421,276.74298,-45.1062,0,0,0,0
8797,-64.71087,68.639984,0.4547441,64.94942,176.8487,-140.9572,11,9,2,0
8798,30.325363,-121.27019,1.4539443,-48.505394,299.85626,120.76361,14,12,2,0
8799,-71.52935,74.419754,8.982607,87.436844,323.4869,-53.578743,9,8,1,0
8800,38.33642,168.6221,5.348801,56.07849,286.86334,62.959045,0,0,0,0
8801,-43.36853,-33.382843,0.9073748,-22.222282,101.8922,-102.68531,12,11,1,0
8802,27.06137,-64.10668,8.873175,41.025696,65.68215,15.238876,0,0,0,0
8803,-5.21299,61.879333,0.1698082,12.311768,53.64137,107.38257,9,6,3,0
8804,0.35728455,-176.04237,0.24633555,43.202133,194.81189,-104.59804,11,11,0,0
8805,54.227768,-88.656,7.2259045,-17.938843,285.1002,-25.849579,0,0,0,0
8806,-0.5282898,-140.44843,0.60384864,33.56714,62.851982,80.28473,0,0,0,0
8807,36.705658,57.726746,7.61318,-12.134094,137.19633,-84.69202,11,9,2,0
8808,67.21443,-172.3466,0.9476516,9.11554,145.2477,-115.29583,0,0,0,0
8809,28.395897,-120.83371,2.4017227,-33.445415,322.10645,-3.1094055,13,11,2,0
8810,55.576477,-163.40218,2.7777667,56.323776,20.137339,128.72092,0,0,0,0
8811,-63.397118,-160.7975,4.7487545,15.337608,73.73211,160.71802,0,0,0,0
8812,-13.984833,77.76111,2.8744063,35.78733,35.17597,67.59778,0,0,0,0
8813,-35.320988,-7.737732,9.275463,26.61074,308.84012,-69.53381,0,0,0,0
8814,14.123894,-45.80858,5.1992164,-57.262947,207.2107,-71.17141,0,0,0,0
8815,63.125153,4.0280914,3.4848518,70.35614,125.74159,-114.253044,0,0,0,0
8816,-57.09453,82.55951,5.3844147,63.121964,106.682526,-129.38774,8,7,1,0
8817,-62.658485,-83.935394,2.9393468,-53.671288,337.38522,83.57037,0,0,0,0
8818,-28.632324,-37.195297,5.778564,89.94589,328.6298,-53.85276,1,1,0,0
8819,44.997635,-105.92217,4.4169283,-26.784985,105.73966,56.56482,0,0,0,0
8820,-12.340118,39.851257,1.5177422,9.545593,122.16808,-11.878708,13,12,1,0
8821,-21.509735,169.18225,3.764524,86.95236,194.33986,67.33034,3,3,0,0
8822,28.469383,51.769867,0.5908479,32.497696,240.32193,-142.22849,0,0,0,0
8823,20.45787,-48.44928,7.667416,-54.604473,165.87254,148.2991,0,0,0,0
8824,-21.103691,48.759766,3.3677993,-51.157917,2.082737,-127.11029,0,0,0,0
8825,-27.179409,-54.177757,1.05342,81.51874,341.67572,26.479324,14,14,0,0
8826,29.525742,117.32587,9.559373,-47.690777,328.5685,-120.8519,0,0,0,0
8827,-57.685726,-132.3576,4.3505697,52.34015,350.0272,-117.54336,9,9,0,0
8828,49.915894,-25.97377,3.0774357,-16.761147,125.16021,-160.8797,7,6,1,0
8829,-12.012573,90.7117,7.3170786,15.756592,220.09734,-176.97163,5,4,1,0
8830,-9.778976,43.16519,7.7643075,84.87756,111.48929,-136.62735,0,0,0,0
8831,-1.3701935,83.71689,8.662308,-27.524044,348.44064,-3.1543884,0,0,0,0
8832,65.16788,-37.193695,9.460031,-7.2571106,211.15231,-141.99924,0,0,0,0
8833,20.601402,66.51964,3.1775053,-44.765285,354.90158,132.4382,0,0,0,0
8834,27.104362,-86.51906,2.376269,1.7410965,103.02672,132.98657,0,0,0,0
8835,-60.969467,164.9786,0.59505796,-7.511902,174.80943,-112.00268,8,6,2,0
8836,-62.660656,173.9671,0.24559452,-19.273354,26.063328,85.75049,0,0,0,0
8837,7.8498993,73.77879,2.895011,-21.239548,344.337,52.291138,0,0,0,0
8838,-42.50792,158.51349,5.2149262,-70.809654,99.43042,84.27399,0,0,0,0
8839,26.639229,166.64413,9.2776,-11.156784,325.8989,46.088074,0,0,0,0
8840,-44.92978,79.88403,9.951851,-64.23599,109.88431,-115.832535,0,0,0,0
8841,-65.25677,43.30757,0.52055645,-1.9719086,290.46317,-136.53703,0,0,0,0
8842,-70.004906,-167.4025,0.93258876,-36.771,8.241522,-35.941498,0,0,0,0
8843,45.63394,-47.385864,6.9399133,-4.437134,343.65265,-77.63893,0,0,0,0
8844,-68.707016,-139.2623,3.380343,-70.283806,6.827527,13.675247,0,0,0,0
8845,36.985634,-178.86812,6.673095,83.517334,272.50998,-56.205215,0,0,0,0
8846,45.67119,-135.29128,0.8228009,60.78482,339.77704,59.000275,0,0,0,0
8847,-65.56836,66.645294,3.5030117,18.246994,99.80186,-130.9517,4,4,0,0
8848,62.19757,-68.68927,4.7375164,-87.93227,118.06081,78.86969,7,6,1,0
8849,79.471405,-174.09294,5.9419184,36.64173,22.73723,154.26492,0,0,0,0
8850,-10.197586,121.510864,2.2539368,87.17058,201.11418,177.39261,0,0,0,0
8851,4.496773,-163.97794,1.7937964,-5.6526566,202.97469,-48.207626,4,3,1,0
8852,-73.17878,40.284683,2.3808203,-79.487625,336.94193,-133.43411,0,0,0,0
8853,-79.593956,18.839706,4.913996,8.147072,244.79382,57.66075,0,0,0,0
8854,34.297386,2.9025726,3.727793,-80.20502,352.5749,143.45914,5,5,0,0
8855,64.77486,-92.27138,3.3848958,79.6909,88.30566,-45.43155,0,0,0,0
8856,47.263275,102.03693,9.189797,-12.210976,146.753,-103.654915,4,4,0,0
8857,1.0522461,66.10953,0.82632554,2.7598953,174.5772,-30.249313,14,12,2,0
8858,10.718666,50.06418,5.5631833,-31.876366,166.71002,-135.84961,8,8,0,0
8859,1.7510757,-142.8793,5.0595093,1.253334,269.54498,-142.89392,7,7,0,0
8860,59.525085,-119.062485,8.562181,-75.2323,180.93475,103.60147,5,5,0,2
8861,61.101105,-26.208694,0.8432696,70.08586,23.59271,-37.044144,0,0,0,0
8862,-6.0649185,-113.99536,6.2045302,-50.110046,9.783851,48.44095,4,4,0,0
8863,-54.86609,-130.90247,5.901251,-3.817566,113.667984,64.811035,0,0,0,0
8864,-45.02518,48.14604,6.0349846,59.785477,205.82109,-104.91086,4,4,0,0
8865,-10.331894,115.27667,1.9589041,-78.241745,24.813011,62.522186,0,0,0,0
8866,-23.600903,48.608383,4.1554637,63.55612,45.758396,-20.87387,3,2,1,0
8867,19.163681,11.773697,5.0089936,-82.92845,137.98447,-48.812714,0,0,0,0
8868,-27.562714,-69.091515,6.530597,54.23236,5.8732624,-63.031105,5,5,0,0
8869,-78.08571,-68.80397,1.5243609,-45.163654,41.037395,-164.80785,0,0,0,0
8870,63.049103,156.18225,5.5374074,57.024017,142.7778,-102.88105,0,0,0,0
8871,19.54615,-17.349106,9.836713,-76.51698,189.7481,112.75879,0,0,0,0
8872,-9.091171,-125.6458,7.227879,-65.612656,291.4144,-84.644844,0,0,0,0
8873,-78.70767,-18.15953,8.40017,81.45389,95.751205,-109.62333,11,11,0,0
8874,-3.1631622,-114.49775,7.2731786,-27.40385,162.15274,78.24698,0,0,0,0
8875,36.011154,47.289978,5.158332,59.721603,348.26572,56.49147,0,0,0,0
8876,-47.102867,-64.20732,6.058254,-80.49579,28.863756,-170.63715,0,0,0,0
8877,-72.582405,152.08356,4.733607,-35.282463,26.48517,-106.17297,0,0,0,0
8878,54.879654,-117.63943,5.8955812,48.186615,269.84473,-157.45084,0,0,0,0
8879,-19.503845,-69.517235,2.6575618,-21.142044,229.5068,-40.28511,0,0,0,0
8880,-41.613922,-48.489548,5.826801,-53.852444,273.47122,136.65427,0,0,0,0
8881,-30.435707,128.80325,8.361031,-59.14472,60.67484,-66.19331,0,0,0,0
8882,-84.762085,84.612335,1.9809957,-45.218006,190.45055,96.072845,0,0,0,0
8883,60.954865,-20.076126,1.1427485,73.00203,293.2128,22.544373,0,0,0,0
8884,29.42559,-103.93199,3.958353,-31.22128,104.55163,31.485855,0,0,0,0
8885,-34.21348,-9.196167,5.8352356,-72.38512,154.0199,-160.23679,0,0,0,0
8886,84.31732,137.7226,0.20797716,70.15234,283.68665,45.17044,0,0,0,0
8887,-9.209221,-77.617386,7.3867154,49.826492,112.50649,-67.19732,0,0,0,0
8888,55.346466,174.09659,7.8685856,-43.408314,143.21906,-24.744675,0,0,0,0
8889,-42.335617,-168.76233,6.077785,-81.08768,251.34358,53.50009,0,0,0,0
8890,-65.10376,102.81305,5.040847,-71.18792,123.3734,-36.70349,0,0,0,0
8891,-6.084114,-107.62508,7.5916066,-4.6597595,86.00138,-116.557945,0,0,0,0
8892,-81.399734,44.595184,5.9601126,-53.400944,332.62134,-160.45175,0,0,0,0
8893,-69.32491,-147.47284,4.656364,85.730225,29.952007,92.848724,12,11,1,0
8894,4.778084,17.209122,2.0382857,-31.76904,338.91962,-69.69556,0,0,0,0
8895,35.434143,133.33517,9.478732,-37.08825,112.41109,-97.53407,0,0,0,0
8896,-28.775928,-62.27275,4.243582,-27.032036,260.67435,-138.31488,0,0,0,0
8897,70.18901,-146.21336,8.687119,-56.733692,285.49362,7.840103,10,10,0,0
8898,56.06862,107.4866,4.78693,-88.70502,159.30687,-55.756508,6,6,0,0
8899,-2.0498734,91.288025,5.003411,68.54259,267.6587,15.350906,0,0,0,0
8900,-8.069588,104.11774,8.583765,52.606033,225.2964,92.76816,2,2,0,0
8901,-76.909164,-89.25584,2.362001,4.33181,200.31848,149.37686,0,0,0,0
8902,35.07834,-144.98125,7.4599624,85.017365,19.573837,-34.344406,0,0,0,0
8903,-46.497375,141.02048,3.6948137,12.390778,244.48611,159.96863,13,13,0,0
8904,23.822067,-83.35015,2.5706563,46.99727,162.14261,138.22818,0,0,0,0
8905,35.025597,88.16345,3.101112,-21.000061,214.33772,-29.594833,8,8,0,0
8906,22.849762,-125.977005,3.0007086,-84.50055,229.80069,-105.62778,2,2,0,0
8907,21.123215,-175.24655,6.6208076,6.544304,74.563515,-145.99236,0,0,0,0
8908,32.73191,-15.237991,1.0155606,-59.711914,34.839348,-89.12846,16,15,1,0
8909,-56.730175,-95.23428,8.330046,0.50429535,58.382877,179.58636,0,0,0,0
8910,26.309837,122.10791,6.931229,79.14165,26.593494,-161.18877,0,0,0,0
8911,-19.980118,163.3139,0.9777997,49.04451,333.09863,134.8952,12,12,0,0
8912,-83.81222,-118.755356,9.07219,-6.3768463,247.71848,-43.573135,0,0,0,0
8913,5.227585,70.65161,2.8822336,17.387321,230.06523,-32.5309,3,3,0,0
8914,-49.952763,-156.67996,6.7859125,30.104362,247.06857,-42.22615,7,7,0,0
8915,-1.6144257,-40.19336,5.3055816,64.15953,25.94618,-147.78076,4,4,0,0
8916,33.002296,121.53717,6.982762,55.73137,281.05185,-88.40786,0,0,0,0
8917,-77.44839,17.223068,7.0262885,51.898743,72.13529,105.1611,10,9,1,0
8918,-81.28526,-36.309174,7.170072,84.019,265.33685,-125.25858,13,13,0,0
8919,-72.16817,135.78613,5.327172,8.907791,79.21725,-7.349762,0,0,0,0
8920,43.487686,115.52469,0.449083,9.761803,228.78563,134.58136,18,14,4,0
8921,80.889404,-140.39491,5.118345,64.64398,13.342047,35.501007,0,0,0,0
8922,-69.943474,19.283417,0.4435361,-42.051212,351.48834,-175.32762,0,0,0,0
8923,53.447357,-100.07151,0.41365933,-54.168663,191.38861,-162.63698,16,14,2,0
8924,-29.704277,11.835144,6.628651,-83.63036,198.77463,28.17157,0,0,0,0
8925,-74.745705,-48.43225,4.8794084,-34.51737,51.792416,116.73035,0,0,0,0
8926,28.560585,56.739563,3.0292444,66.59982,93.0763,-66.700935,0,0,0,0
8927,69.48166,-130.79681,0.67405045,82.01938,207.91216,71.95874,0,0,0,0
8928,79.88243,-45.36412,5.755745,33.05208,95.516754,-104.75037,0,0,0,0
8929,1.0215454,-167.05199,7.2976956,-49.323162,240.81061,18.66536,0,0,0,0
8930,-20.264,-53.67347,7.3468404,-5.2180862,79.101845,148.92462,5,5,0,0
8931,20.653542,-97.45489,4.6701083,54.381668,258.32428,-111.11336,0,0,0,0
8932,-75.401985,-7.0692444,8.387521,-10.265663,145.38739,-153.14081,0,0,0,0
8933,10.549469,169.57162,7.1559777,86.289825,297.2975,111.368774,0,0,0,0
8934,-24.984676,67.48395,9.3712635,86.11963,6.4981914,106.71988,0,0,0,0
8935,-20.915192,-72.97367,7.7562,-18.828041,15.855152,-37.633987,6,6,0,0
8936,-54.59828,-77.643105,8.2751045,0.6055069,4.3736787,82.74747,7,6,1,0
8937,25.425476,125.67493,4.183927,37.834213,132.58994,86.32187,0,0,0,0
8938,-12.718086,126.87067,1.8163506,28.013123,49.115044,5.5202026,0,0,0,0
8939,-13.141205,156.52795,1.0441366,39.761414,319.5382,135.80804,11,10,1,0
8940,25.201614,139.4816,0.85968536,-27.795452,48.308987,24.412216,0,0,0,0
8941,-75.66276,-111.17317,4.835458,26.170593,225.82028,-149.90381,0,0,0,0
8942,-12.977715,68.91168,2.9434164,12.849121,89.203,-22.877594,6,6,0,0
8943,-75.79601,-17.08783,0.99302197,10.662079,318.81952,101.73764,7,6,1,0
8944,-77.18053,-91.40078,7.393608,-72.243774,165.60724,-99.35149,0,0,0,0
8945,-53.43129,67.35062,4.691072,-50.34416,39.775616,170.52557,0,0,0,0
8946,-0.8965759,-161.15509,0.99485916,-24.538094,51.397923,108.08157,0,0,0,0
8947,-16.697395,-140.30614,9.624091,47.800323,220.667,-165.78458,0,0,0,0
8948,57.580612,-118.97195,4.68647,-52.24298,12.497308,105.59567,9,8,1,0
8949,-18.878746,120.24585,1.4852011,-87.45837,239.25719,-164.62215,0,0,0,0
8950,0.17517853,158.26822,4.2527494,-33.155838,259.20526,34.00798,11,10,1,0
8951,47.724182,58.21266,5.360561,-24.959763,279.1801,133.75952,0,0,0,0
